key,value
836,대반동201
1414,백제문화축제(미르섬)
252,공산성
1448,변산해수욕장
2780,전주덕진공원
1240,무등산국립공원
1191,목포근대역사관 1관
200,고수동굴
759,단양클레이사격장
165,계룡대(2022계룡세계군문화엑스포)
3488,향적산 치유의 숲
2496,월곡영화골벽화마을
1492,보성뻘배전시관
1494,보성여관
1188,목포 근대역사문화공간
2312,오동도
1206,목포진역사공원
1200,목포스카이워크
1255,무안회산백련지
2803,전주특급열차
3343,풍남문
2805,전주풍패지관
2393,와온해변
3304,팔마실내체육관
2638,익산미륵사지
846,대장봉
1698,생거진천푸드마켓
3362,하늘다리
3001,진천종박물관
3002,진천향교
3000,진천전통시장
385,구름위의 산책
749,단양다누리센터 아쿠아리움
1780,성마루미술관
2023,신세계프리미엄아울렛 여주
3176,충주 오대호아트팩토리
2247,연세대학교 미래캠퍼스
3182,충주무학시장
1371,배론성지
1316,미리내성지
2864,제천농업기술센터
1910,수양개빛터널
950,도담삼봉관광지
949,도담삼봉가마솥손두부
3316,패러에반하다
396,구인사
2506,월명산 수시탑
2505,월명산 바다조각공원
3460,해망굴
476,군산공설시장
2139,애국지사 춘고 이인식 선생 동상
2028,신영시장
2048,신흥동일본식가옥
3468,해병대 군산 장항 이리 전투기념비
479,군산근대미술관
478,군산근대건축관
2503,월명동성당
1892,수덕공원
3461,해망쉼터
2684,장미갤러리
3004,진포해양테마공원
2862,제천 옥순봉 출렁다리
2782,전주동물원
2538,유림공원
1018,둔산선사유적지
4,1913송정역시장
1560,불꼬챙이
436,국립아시아문화전당 열린마당
2821,정금차밭
3371,하동십리벚꽃길
1606,사성암
2062,쌍산재
3526,화개장터
1719,서시천체육공원
1776,섬진강대나무숲길
218,고창읍성
785,담양 영산강 천변길
594,꽃객프로젝트
587,김제지평선축제
2796,전주자연생태관
695,내장산케이블카
2640,익산서동축제
547,금산사
249,공룡알해변
1798,세연정
1526,부안청자박물관
214,고창모양성제
633,낙서재
3358,필암서원
2757,전설의쌍화차거리
982,동국사
211,고창고인돌박물관
2576,은파호수공원
2406,왕궁리유적
2635,익산근대역사관
2072,아가페정양원
3559,황룡강생태공원
1398,백양사
1995,슬로크루즈
1438,베이커리밤마을
2857,제민천
410,국립공주박물관
1311,미르섬
634,낙안읍성민속마을
2608,이상한변호사우영우촬영지
888,대전해수욕장
606,나로우주센터 우주과학관
137,거금대교
230,고흥썬밸리리조트 사우나
1386,백리섬섬길
3309,팔영산편백치유의숲
713,녹동바다정원
331,광주시립미술관 하정웅미술관
330,광주시립미술관
3490,현대웰빙랜드
3348,풍암호수공원
1608,사인암
3492,현운요
1821,소노문단양 오션플레이
1669,상방리벽화마을
3494,현충사
2976,지중해마을
442,국립익산박물관 어린이박물관
2749,전라북도어린이창의체험관
2408,왕궁포레스트
1192,목포근대역사관 2관
1207,목포진지
2145,약사사
2683,장령산자연휴양림
2970,지역문화창작공간 둠벙
2630,익산 교도소 세트장
441,국립익산박물관
542,금마서동공원
2437,용안생태습지공원
2045,신흥근린공원
2937,중앙체육공원
1937,순천동천
195,고소대
2223,여수엑스포 컨벤션센터
2193,여수 해양공원
1104,만성리검은모래해변
657,남산공원 N서울타워
991,동산동성당
3135,초원사진
597,꽃무릇공원
2611,이순신광장
682,남해안크루즈관광 미남크루즈
3450,함평천지전통시장
2902,주포지구한옥전원마을
972,돌머리해수욕장
1902,수생식물학습원(예약필수)
2575,은적사
480,군산근대역사박물관
1486,보성강골마을
1032,득량역추억의거리
906,대한다원 본사
3261,태백산맥문학관
2275,영암 국제자동차경주장
32,BMW 도이치모터스 양재전시장
1885,송치마을
2554,유월드루지테마파크
419,국립무형유산원 얼쑤마루대공연장
2778,전주대사습천
2147,양궁체험장
418,국립무형유산원
3011,참샘샘터
772,달팽이미술관
1580,비석거리
156,경기전 출입구
676,남천교
473,군산 영화의 거리
1324,미즈노씨네 트리하우스
1025,드르쿰다
2218,여수수산물특화시장
1364,방죽포해수욕장
3375,하멜등대
3485,향일암
2201,여수낭만포차거리
894,대천해수욕장 스카이바이크
2345,오천항
129,개화예술공원
1384,백련사
932,덕유산국립공원
3294,파라다이스스파도고
2037,신정호유원지
2798,전주전통술박물관
3344,풍남문광장
2706,장태산자연휴양림
857,대전근현대사전시관
3283,테미오래
3282,테미공원
2769,전주 천리길 한옥마을 둘레길
3393,한국전통문화전당
2777,전주남부시장청년몰
1002,동학혁명기념관
2816,전주향교
2383,온양온천시장
1168,모범수산
2933,중앙시장상가
2983,진남로상가
2314,오동도 용굴
2897,좌수영음식문화거리
3399,한려해상국립공원 오동도지구
232,곡교천
1160,모나무르
2035,신정호관광단지
1945,순천만국가정원 스카이큐브매표소
2078,아랫장
3120,청춘창고
1940,순천만 달밤야시장
3538,화순군립석봉미술관
981,동구리호수공원
2040,신탄진 굴다리
2042,신탄진시장
448,국립중앙과학관
523,금강로하스 산호빛공원
869,대전신세계 아트앤사이언스
1008,두륜산케이블카
2717,저두출렁다리
2268,영랑생가
185,고려청자박물관
2038,신지명사십리해수욕장
2399,완도타워
493,군산시간여행마을
1212,목포해상케이블카 북항승강장
1711,서산동 시화골목
1193,목포남항
1211,목포해상케이블카 고하도승강장
260,공세리성지
1652,삽교호 놀이동산
229,고흥만방조제
3554,활옥동굴
3229,코리아패러글라이딩
3122,청풍랜드
577,길상사
1503,보탑사
1060,레인보우힐스컨트리클럽
457,국립해양문화재연구소
2980,직포해변
560,금오도비렁길 1코스
561,금오도비렁길 3코스
2893,"종포해양공원, 고소 1004 벽화마을"
3013,창랑적벽 전망대
340,광주패밀리랜드
2517,월출산 월출산탐방지원센터
2518,월출산 천황봉
3484,향로봉
943,도갑사
1180,모항해수욕장
150,격포항
2979,직소폭포
1783,성성호수공원
2219,여수수산시장
1948,순천만습지 순천만갈대군락지
1677,상하농원
1033,들노래 민속마을
1439,벨포레 미니골프장
3388,한국몬테소리 웰컴키즈
2947,증평 시내구경
1567,블랙스톤벨포레리조트 벨포레가든
1568,블랙스톤벨포레리조트 벨포레목장
508,귀신사석탑
2353,옥돌해수욕장
669,남원시립김병종미술관
673,남원항공우주천문대
664,남원다움관
2877,조갑녀살풀이명무관
671,남원에어레일 춘향스테이션
3161,춘향테마파크
2429,용마루길
1361,밧개해수욕장
2120,안면도수산시장
3239,큰장돌
2012,신두리해안사구
2470,운일암반일암
2032,신정호
2827,정림사지박물관
54,Nc대전유성점 챔피언
2546,유성온천지구
3477,핵인싸진관
854,대전곤충생태관
2618,이응노미술관
864,대전시립미술관
2573,으능정이스카이로드
2178,엑스포시민광장
2553,유월드 쥬라기어드벤처
3281,테디베어뮤지엄 여수
3431,한우드림 동물체험장
2552,유월드 다이노밸리
2544,유성온천공원 족욕체험장
702,냥다방
3405,한밭수목원
647,남당항대하축제
73,가정역 (폐역)
235,곡성섬진강기차마을
1355,반죽동당간지주
2628,이퀄컴퍼니
272,공주메타세콰이어숲길
268,공주고마나루
2092,아산스파비스
3166,충남대학교 정심화국제문화회관 정심화홀
1026,드림레저 패러글라이딩
3231,코인노래방
2118,안면도꽃게거리
3292,파도리해수욕장
3091,청산수목원
2084,아미미술관
1102,만리포해수욕장
810,당진전통시장
2269,영목항
2712,장항송림산림욕장
1119,말랭이마을
3121,청포대해수욕장
580,김대중컨벤션센터
1951,순천문화예술회관
2055,싱싱게장마을
2664,자산공원
2681,장도
2971,지오클럽
1753,선암사
1383,백두산천지온천
1261,무주구천동관광특구
1260,무주구천동 파회수심대일원
2721,적상산전망대
2111,안국사
125,개심사
2233,여순사건 기념관
2313,오동도 동백열차타는곳
1249,무슬목해수욕장
2176,엑스포과학공원 한빛탑
2547,유성천
2457,우암사적공원 남간정사
2548,유성호텔 대온천탕
3435,한화생명이글스파크
1481,보석박물관 주얼팰리스
2639,익산보석박물관
2407,왕궁보석테마관광지 다이노키즈월드
1314,미륵사지석탑
689,내장산
688,내장사
3305,팔복예술공장
135,갤러리한옥
629,나희도집 스물하나스물다섯 촬영지
3483,향교길
3427,한옥마을 둘레길
3410,한벽굴
2870,제천중앙시장
2210,여수세계박람회 기념관
197,고소동벽화마을
2982,진남관 임란유물전시관
2224,여수예술랜드
2179,엑스포아트갤러리
609,나빌레라문화센터
614,나주목사내아
23,39-17마중
2737,전라남도 산림자원연구소
554,금성관
2500,월류봉
769,달빛프로방스
2501,월류봉둘레길
367,교동귀금속거리
3404,한밭교육박물관
2474,웃장 국밥골목
1935,순천 전통야생차체험관
1883,송정역시장
2549,유스퀘어광주종합버스터미널
539,금남로지하상가
2482,원각사
27,5.18민주화운동기록관
2550,유스퀘어문화관 금호갤러리
1897,수륙양용시티투어버스 매표소
2287,영흥교회
3459,해룡천
2290,예당호 모노레일
1988,스플라스 리솜
2595,의좋은형제축제
1757,선운산
621,나주종합스포츠파크
3517,홍어의거리
611,나주 영산강변 산책로
1388,백마강물억새생태공원
2829,정림사지박물관 정림사지5층석탑
383,구룡사
421,국립부여박물관
1958,순천시립그림책도서관
3505,호반써밋주택 전시관
2691,장성호관광지
1399,백양사 매표소
632,낙산사
963,도째비골해랑전망대
3186,충주호
1277,묵호항
2155,양양전통시장
1052,라마다 여수해상짚트랙
264,공주 알밤센터
2259,영광물무산행복숲 질퍽질퍽맨발황톳길
1165,모래미해수욕장
2260,영광법성포굴비마을
1416,백제불교최초도래지
153,격포해수욕장 및 채석강
1336,바다마을
2529,유달산
2254,연희네슈퍼
3398,한들물빛공원
2562,육영수생가
2850,정지용생가
2367,옥천향교
297,관성회관
2364,옥천성당
2363,옥주사마소
2849,정지용문학관
3117,청천푸른내시장
1501,보은전통시장
2555,유월드루지테마파크 쥬라기 어드벤쳐
2730,전남도립미술관
1771,섬달천
3380,학산숲속시집도서관
238,곡주마을
2676,장고항
1640,삼선산수목원
2212,여수세계박람회 스카이타워
1497,보은 우당고택
1122,말티재 전망대
1433,법주사
1496,보은 삼년산성
1932,순창장류박물관
1933,순창전통고추장마을
3481,향가유원지
1930,순창발효테마파크
1413,백제문화제 공주행사장
2572,으능정이 문화의거리
1090,마주안갤러리
2473,운천호수공원
1071,루와
59,lader
1877,송림해변
459,국립해양생물자원관
821,대덕대교
2831,정부대전청사숲 숲의공원A
940,덕진연못
3260,태백산맥문학공원
1591,빛가람호수공원
1184,목사내아 앞 꽃밭
1602,사매기 째깐한 박물관
2935,중앙종합시장
883,대전중앙시장
497,군산짬뽕특화거리
494,군산시간여행축제
483,군산근대항금강권전시관 스탬프투어
2115,안마족욕카페전망
2764,전주 시내
3486,향일암 인근 전망
198,고소동천사벽화골목
1096,만경강문화관
1554,북한 반잠수정전시관
184,고란사
1530,부여관북리유적
1704,서동공원
1521,부소산성
1537,부여왕릉원 능산리고분군
2229,여수해상케이블카 자산정류장
1949,순천만자연생태관
127,개양오거리
1368,방포해수욕장
3274,태안해안국립공원 기지포 탐방센터
1688,새천년노래연습장
694,내장산조각공원
1308,미당시문학관
930,덕유산
1134,머루와인동굴
1159,명품축산물도매센터
3297,파사성
1268,무주반딧불시장
101,강경성지성당
2349,옥녀봉
96,강경근대문화거리
100,강경산 소금문학관
3414,한복궁
705,노들역 9호선
3201,충효동 분청자기전시관
344,광주호호수생태원
3289,투고패러글라이딩
763,단양호유람선
3252,탑정호수변생태공원 출렁다리
128,개태사
2377,온빛자연휴양림
835,대명산
3251,탑정호수변생태공원
427,국립세종수목원
3,1913 송정역시장
2157,어등산
1829,소맥베이커리
779,담양 메타세콰이어랜드
3223,카페이목
2579,은행나무길
964,도토리묵밥
3299,파트라슈
3057,천안중앙시장
3073,천호저수지
1118,만천하스카이워크 스카이워크전망대
761,단양패러마을
1078,마곡사
886,대전컨벤션센터
936,덕진공원 덕진호
1069,롯데시네마 익산모현
1522,부안 상설시장
1408,백제단길
2811,전주한옥마을 역사관
2754,전북대학교 전주캠퍼스
1098,만돌어촌체험마을
392,구시포해수욕장
221,고창청보리밭
462,국립현대미술관 청주
2204,여수딸기모찌
122,개도 청석포
3066,천제봉
1648,삼합싸다구
123,개도양조장
3064,천은사
3392,한국압화박물관
378,구례5일장
1718,서시천
3495,현충사 충무공이순신기념관
1682,새만금방조제
1446,변산반도국립공원
2855,제19회 익산천만송이국화축제
2253,연화정도서관
672,남원예촌by켄싱턴
1876,송광사
2967,지리산치즈랜드
1595,빛나쉼터
3465,해미읍성
3469,해상공원
3268,태안마애삼존불
409,국립공주대학교 신관캠퍼스
522,금강둔치공원
1845,소악도
816,대기점도
1819,소기점도
711,노적봉
1647,삼학도
1312,미르숲
1702,서대전공원
1815,소금박물관
2481,워렉스야영장
3473,해양힐링스파
2460,우전해수욕장
3008,짱뚱어다리
2597,이끼터널
920,더쎈패러글라이딩
1127,매창공원
3194,충청남도 공주시 중동 330-7
521,금강교
281,공주시 중동 312-3
626,"나태주골목길과 대통사, 나태주풀꽃문학관, 하숙마을"
2923,중동성당
1784,성심당문화원
3290,트래블라운지
1539,부여중앙시장
2623,이이남스튜디오
2336,오웬기념각
438,국립아시아문화전당 하늘마당
2459,우일선선교사사택
3322,펭귄마을
2307,옛터민속박물관
2027,신안사
2516,월영산 출렁다리
3216,칠백의총 기념관
719,논산선샤인랜드
172,계룡산자연사박물관
3504,호랑가시나무 아트폴리곤
2149,양림동호랑가시나무
1068,롯데시네마 군산나운
1725,서천특화시장
1996,슴갈목
1584,비인오층석탑
423,국립생태원
2462,우체통거리
2702,장자도
1668,상무지구 먹자골목
3497,형제송정떡갈비
1231,무등산 리프트&모노레일
1038,디오션리조트 피트니스센터
1795,세량제
2932,중앙시장
435,국립아시아문화전당 문화창조원
2151,양림문화역사마을
3230,코리아플라워파크
2449,우리놀이터 마루달
3425,한옥네컷
3059,천안케이블워터파크
3094,청수호수공원
2100,아원고택
2371,온누리공예
1040,딜라이트 담양
1142,메타세콰이아랜드
278,공주산성시장 문화공원
2944,중학동행정복지센터
282,공주시청년센터
3214,칠곡삼거리
65,가마미해수욕장
526,금강보행교
904,대평시장
1465,보령석탄박물관
18,20호 황제수산
1460,보령 현대시장
2382,온양온천랜드
2910,죽도보물섬관광지
1924,숙소 앞 바다
562,금의시비공원
1848,소원동산
231,고흥우주발사전망대
2421,요천수경음악분수
2647,인천가족공원
3237,큰빛교회
1083,마리서사
3003,진포 시비공원
1485,보성 실내정원
1488,보성녹차밭
41,CGV 제천
3383,학원농장
149,격포어촌계회센터 B동
98,강경발효젓갈축제
3250,탑정호 출렁다리
3159,춘장대해수욕장
2909,죽도관광지
805,담양호국민관광단지
2361,옥정호전망대
2719,적벽강
1508,봉산시장
2238,여행집
3382,학암포해수욕장
3293,파도리해식동굴
3567,황태마을
2682,장등마을
3350,프롬나드
2680,장대공원
1360,밥도둑게장마을
2832,정부세종청사 옥상정원
863,대전스카이로드
1510,봉수산
1893,수덕사
1377,배알도수변공원
1665,상무시민공원
1680,상화원
1723,서천상회
3097,청양읍 청춘거리
269,공주관광기념품가게
2327,오섬권역 다목적교류센터
2057,쌍계사
2654,일제강점기 군산역사관
661,남열해돋이해수욕장
1609,사자바위
1787,성전면 일대
1676,상춘호프
1300,물은물이요술은술이요
2337,오장성마을
1381,백곡카누2체험장
2648,인천차이나타운
2508,월미도
39,CGV 전주고사
2871,"제천중앙시장,내토전통시장,제천동문시장"
3204,측백숲으로
2586,의림지역사박물관
3123,청풍문화재단지
2930,중앙로지하상가
784,담양 별빛달빛길
1045,땅끝전망대
1891,송호해수욕장
234,곡성기차마을패러글라이딩체험
2190,여수 백일장
312,광양성황스포츠
653,남문터광장
3190,충주호관광선 장회나루
1752,선암계곡
2366,옥천전통문화체험관
3549,화인산림욕장
1843,소쇄원
2713,장항스카이워크
1148,메타세쿼이아 매표소
3333,포세이돈수상레저
1021,드들강솔밭유원지
624,나주호관광단지
2578,은행교
3195,충청남도청 구청사
1080,마래당
169,계룡산국립공원
1809,세종중앙공원
1157,명암저수지
144,것대산 활공장
1908,수암골
499,군산패러글라이딩스쿨
1617,산막이옛길
1283,문광저수지
3328,포레스트리솜
1576,비봉산
1712,서산동부전통시장
3308,팔봉산
151,격포항 수산시장
3378,하섬전망대
1176,모항방파제
208,고은정농원
2274,영산강문화공원
1423,백화산
3032,천리포수목원
3267,태안동부시장
3275,태안향교대성전
598,꽃지해수욕장
3271,태안성당
998,동학농민혁명기념관
1234,무등산 입석대
1241,무등산국립공원사무소 원효분소
2495,원효사
1557,불갑사관광지
1235,무등산 장불재
1233,무등산 서석대
2257,영광노을전시관
2262,영광산림박물관
26,5.18민주광장
1280,문경새재오픈세트장
1984,스타필드 안성
1513,봉천사
2141,애플버드
1564,뷰티풀캐리커쳐
2772,전주 한옥마을족욕
2791,전주역사박물관
2762,전주 데코르
3532,화순고인돌공원
656,남산공원
3537,화순국화향연
2533,유달산조각공원
132,객사길
1689,새콤달콤 논산 로컬푸드직매장&카페
1975,스카이배너 본사
1536,부여왕릉원
1055,라제통문
1263,무주덕유산리조트 관광곤도라
2838,정원산책
1269,무주반딧불축제
1419,백제오감체험관
999,동학사
1415,백제문화축제장 공주시
2110,아트센터고마
3208,친구집 커피로스팅 공방
3288,통도사
1330,밀락 더 마켓
404,국립경주박물관
2662,자갈치시장
2285,영화의전당
3511,홍법사
3081,첨성대
1054,라이언 홀리데이 인 부산
3575,흰여울문화마을
1238,무등산 중봉
2651,일상애
3224,칸프리미엄 민턴플레이스
163,경은사
2876,제천한방치유의숲
1531,부여구드래일원
2858,제비봉
1389,백마강생활체육공원
2174,엑스포과학공원
3104,청주랜드
1978,스카이플라이
13,2022계룡세계군문화엑스포
2372,온달관광지
205,고운골남한강갈대숲
2200,여수낭만바다요트
2208,여수베네치아호텔&리조트 13층 수영장
2634,익산 천만송이국화축제
469,군산 구 제일사료주식회사 공장
2793,전주우족설렁탕
2463,우체통거리 홍보관
845,대장도
362,괴산자연드림파크 자연경관 야경
1028,"드림파크 수영,사우나,볼링,헬쓰"
361,괴산자연드림파크 당구
976,돌산대교
2194,여수교동시장
1544,부적농협로컬푸드직매장
3386,한국대나무박물관
905,대하랑꽃게랑육교
2418,외암민속마을
2826,정렬사
913,대호수변공원
91,갑천근린공원
2574,은골어린이공원
2928,중앙공원
3535,화순고인돌전통시장
342,광주학생독립운동기념회관
1106,만연사
1223,무각사
1050,띠섬 갯벌체험
2621,이응노의집
928,덕산싸이판온천
345,광천전통시장
1403,백월산
2240,역전재래시장
1817,"소금정공원, 남한강 산책로"
2239,역전시장
2394,와온해변 일몰전망대
658,남선공원
2173,엑스포공원
1625,산책로 일대
2368,옥화9경 제1경 청석굴
1856,속리산 숲체험휴양마을
2370,옥화자연휴양림
3193,충주호종댕이길
2542,유성국화축제
2543,유성온천공원
2847,정이품송공원
3063,천연기념물센터
826,대동하늘공원
511,그네공원
2076,아기동물마을
897,대청댐전망대
3084,청남대 가로수길
1637,삼봉해수욕장
574,기지포해수욕장
2010,신두리사구센터
636,낙화암
1132,맹꽁이 서식처
887,대전컨벤션센터 제2전시장
878,대전예술의전당
38,CGV 대전탄방
1062,로보카폴리 안전체험공원
1989,스플라스 워터파크
2622,이응로선생 사적지
3522,홍주성
1129,매헌윤봉길의사기념관
3524,홍주성역사관
3518,홍예공원
3451,함평향교리 느티나무 팽나무 개서어나무 숲
3448,함평천수변공원
571,기산봉
2727,전남 함평군 함평읍 기각리 산 16
908,대한민국국향대전
586,김제전통시장
1124,망해사
1440,벽골제
2005,식영정
193,고서농협 로컬푸드직매장
2185,여미랑
2792,전주영화의거리
2577,은파호수공원 물빛다리
1543,부잔교
728,다가여행자도서관
1644,삼원한약방
1455,병천순대거리
2077,아라리오갤러리 천안
853,대전e스포츠경기장 드림아레나
3506,호암지생태공원
1917,수주팔봉
951,도담삼봉유원지
1128,매포전통시장
2657,임실치즈테마파크
1524,부안누에타운
143,건지산
576,길먹
527,금강수목원
1088,마이산 탑사
1037,디오션리조트 워터파크
138,거닐다봄
971,돈암서원
323,광주기아챔피언스필드
1952,순천문화의거리
2627,이충무공선소유적
558,금오도
683,낭도
2790,전주실내체육관
2853,제 35회 대전광역시 수석연합전
50,KAIST 본원
2581,음성종합운동장
1770,설성공원
1225,무극시장
2868,제천을노래하라
697,내토재래시장
1279,문경새재도립공원
551,금산인삼랜드 수변공원
399,구천동계곡
417,국립덕유산자연휴양림
3548,화이트블럭 천안창작촌
329,광주사직공원
3480,행정안전부 대통령기록관
1466,보령중앙시장
3200,충청수영성
1655,삽교호관광지
2300,예산장터삼국축제
2085,아미사
439,국립예산치유의숲
2422,용굴암
1692,샘고을시장
69,가온길근린공원
3342,풍기호수근린공원
968,독립기념관 단풍나무숲길
2783,전주드림랜드
1747,선비길
602,끼쟁이네
3125,청풍호관광 모노레일
1911,수양개생태공원
1616,산마을
662,남열해수욕장
1474,보문산
956,도비도항
3270,태안서부시장
1428,벌천포해수욕장
1015,두웅습지
2475,웅도
1732,석문방조제
1140,메추리섬
1936,순천대학교 박물관
1227,무녀도 갈대습지 폐염전
2703,장자도 낙조대 장자교
2143,야미도
2704,장자도 천년나무 대장봉
1764,선유도해수욕장
416,국립대전현충원
2540,유성 홈플러스
1294,문화원로
3306,팔복예술공장 내 써니카페
2852,정혜사
3438,할미젓갈
303,관촉사 석조미륵보살입상
97,강경미내다리
590,김홍신문학관
103,강경역사관(구 한일은행 강경지점)
492,군산시간여행 관광안내소
1548,부평깡통시장
2079,아론비행선박 사천조선소
2567,율어면사무소
2413,왕지중앙교회
2423,용궐산 하늘길
220,고창전통시장
1011,두암초당
1443,변산마실길 3코스(적벽강노을길)
3012,창동예술촌
687,내소사
1405,백일홍십리길
2716,잼버리공원
3472,해양드라마세트장
2938,중앙탑공원 중원탑평리7층석탑
2561,육모정
371,교룡산성
262,공주 무령왕릉과 왕릉원
274,공주보훈공원
3565,황새바위성지
1348,박찬호기념관
2305,옛공주읍사무소
1392,백사장어촌계수산시장
2117,안면도 수산시장
2596,이강하미술관
2946,증심사
2974,지인집 및 근처 산책길
365,괴산전통시장
356,괴산 동막골 절임배추
353,"괴산 5일장(3,8장)"
360,괴산자연드림파크
366,괴산친환경아로니아농원
1808,세종전통시장
2889,조치원테마거리
30,AK& 세종
88,갑사
166,계룡산
1163,모덕사
3212,칠갑산자연휴양림 수변산책길
2678,장곡사
207,고운식물원
2527,유구전통시장
2528,유구핑크뮬리정원
1266,무주반디랜드
1357,발산공원
2333,오송호수공원
1979,스타덤PC
2271,영산강 자전거길 담주길
2272,영산강 자전거길 천변~강쟁리 갈대밭
2231,여수해상케이블카 해야정류장
3061,천안홍대용과학관
2523,유관순열사유적지
2099,아우내장터
3434,한진포구 전망대
1792,성흥산 사랑나무
1387,백마강레저파크
3029,천동동굴
3187,충주호 자전거길
738,단양 금굴구석기유적지
717,논개사당
2696,장수승마레저파크
3148,추사김정희선생고택
2620,이응노미술관아트샵
3089,청룡저수지
1827,소노벨천안 오션어드벤처
1091,마차박물관체험마을
890,대천용두해양레저 타고플라이
2322,오봉산해수욕장
892,대천항수산시장
1276,무창포해수욕장
1404,백일홍꽃밭
2428,용두해수욕장
970,독산해수욕장
914,대흥공원
1475,보문산공원
3167,충남도서관
1093,마켓다원
1650,삽교천
2165,에로스서각박물관
1345,박지도
2891,종포
445,국립전주박물관
407,국립공원공단 지리산생태탐방원
1318,미리네청국장
1074,리각미술관
1786,성옥기념관
1205,목포자연사박물관 문예역사관
1194,목포문학관
1422,백호문학관
2922,중도방죽
3262,태백산맥문학기행길
240,골프존카운티 천안
3070,천주교흥덕성당
3337,푸른길공원
3242,키즈클럽(소노벨 천안)
3053,천안예술의전당
2094,아산시시설관리공단 아산시생태곤충원
1436,베어트리파크
1019,뒤웅박고을
1058,러쉬실내카트장
2404,완판본문화관
1444,변산마실길 적벽강노을길(1구간3코스)
1904,수성당
1838,소백산자연휴양림
2789,전주신중앙시장
370,교동육전
2812,전주한옥마을 초코파이체험장
121,개구리생태공원 에코센터
1208,목포춤추는바다분수
1292,문헌서원
2018,신성리갈대밭
3421,한산모시전시장
460,국립해양생물자원관 씨큐리움
301,관음봉
652,남매탑
168,계룡산 천정탐방지원센터
1716,서산중앙호수공원
1490,보성비봉공룡공원
